DATE,HOUR,AVG_MIN_SPEED,AVG_MAX_SPEED,AVG_AVG_SPEED,AVG_VEHICLE_COUNT,ACCIDENT_COUNT,ACCIDENT_CLASS
2024-10-19,13,20.01578073089701,102.4547342192691,53.084717607973424,140.38081395348837,1,1
2024-10-19,14,19.580671920364995,101.34342596433017,52.90377436748237,139.80837826627956,2,1
2024-10-19,15,19.35060091172814,101.26688769167012,52.85536676336511,142.6067136344799,1,1
2024-10-19,16,21.488536890370987,99.92580241767403,54.064610254272615,107.2334305960817,2,1
2024-10-19,17,20.93266832917706,99.53532834580216,53.415211970074814,104.65087281795512,1,1
2024-10-19,18,20.64837905236908,101.12801330008313,53.39359933499584,122.27265170407316,1,1
2024-10-19,19,21.41967621419676,101.42009132420092,54.01992528019925,103.5865504358655,1,1
2024-10-19,20,23.23182957393484,102.63993316624897,56.05221386800334,87.21261487050961,2,1
2024-10-19,21,24.358322744599747,100.5408725116476,56.76196526895383,69.75180008470987,1,1
2024-10-19,22,24.542259414225946,103.49163179916316,57.49748953974896,83.18995815899582,1,1
2024-10-19,23,24.68752607425949,104.02920317062996,58.54943679599499,82.28410513141426,3,1
2024-10-20,0,26.38685208596713,105.00042140750104,60.12810788032027,69.22503160556258,1,1
2024-10-20,1,28.535911602209943,105.3684657883553,61.65745856353591,45.0012749681258,3,1
2024-10-20,2,30.431808278867106,103.2082788671024,62.38126361655773,31.29368191721133,2,1
2024-10-20,3,32.20697167755991,101.86579520697168,62.9681917211329,24.6318082788671,0,0
2024-10-20,4,31.90873015873016,101.42504409171076,62.8505291005291,25.604938271604937,0,0
2024-10-20,5,30.21763440860215,102.08688172043011,61.792258064516126,40.5010752688172,0,0
2024-10-20,6,28.88091216216216,102.92863175675676,61.88682432432432,49.01731418918919,0,0
2024-10-20,7,26.15187210769878,106.51493479175431,61.78291964661338,65.18426588136306,0,0
2024-10-20,8,25.97870528109029,108.8820272572402,61.768739352640544,66.66652470187394,1,1
2024-10-20,9,25.68522394307241,107.56299706990372,61.467559648388445,65.0054416073671,0,0
2024-10-20,10,24.958403361344537,107.16344537815128,60.67563025210084,69.81470588235294,0,0
2024-10-20,11,24.509426057813155,106.5370758273984,60.09090909090909,72.04943443653121,2,1
2024-10-20,12,23.762577962577964,104.808316008316,58.62411642411642,80.56673596673596,1,1
2024-10-20,13,23.585619285120533,103.35827098919368,57.27431421446384,87.47423108894431,1,1
2024-10-20,14,22.8160632542655,102.8689138576779,56.65210153974199,93.73741156887225,2,1
2024-10-20,15,22.848132780082988,102.54688796680496,56.52614107883817,97.34273858921162,2,1
2024-10-20,16,22.65018695471541,102.98088907353552,56.73577066888242,97.3581221437474,1,1
2024-10-20,17,22.47775467775468,102.53222453222452,56.620374220374224,93.97463617463616,2,1
2024-10-20,18,21.985862785862786,101.71392931392931,55.56424116424117,90.4910602910603,1,1
2024-10-20,19,23.125990821860658,100.80183562786816,55.96996245306633,87.39048811013767,1,1
2024-10-20,20,23.688230383973288,101.8848080133556,57.636894824707845,82.67237061769616,2,1
2024-10-20,21,23.72400835073069,101.83089770354906,57.79624217118998,84.99540709812109,0,0
2024-10-20,22,24.422948073701843,102.36474036850922,58.10385259631491,80.35552763819095,0,0
2024-10-20,23,25.65219206680585,104.37828810020876,59.7615866388309,74.94697286012526,1,1
